datetime,currency,impact,event,actual,forecast,previous
2025-04-04 12:30:00+00:00,USD,3,Nonfarm Payrolls,228.0,135.0,151.0
2025-04-04 12:30:00+00:00,USD,2,U6 Underemployment Rate,7.9,,8.0
2025-04-04 12:30:00+00:00,USD,2,Unemployment Rate,4.2,4.1,4.1
2025-04-04 15:25:00+00:00,USD,3,Fed's Chair Powell speech,,,
2025-04-04 16:00:00+00:00,USD,2,Fed's Barr speech,,,
2025-04-04 16:45:00+00:00,USD,2,Fed's Waller speech,,,
2025-04-05 09:15:00+00:00,EUR,2,ECB's Schnabel speech,,,
2025-04-06 23:30:00+00:00,JPY,2,Labor Cash Earnings (YoY),3.1,3.1,2.8
2025-04-07 06:00:00+00:00,EUR,2,Industrial Production n.s.a. w.d.a. (YoY),-4.0,,-1.6
2025-04-07 06:00:00+00:00,EUR,2,Industrial Production s.a. (MoM),-1.3,-1.1,2.0
2025-04-07 06:00:00+00:00,EUR,2,Trade Balance s.a.,17.7,17.8,16.0
2025-04-07 08:30:00+00:00,EUR,2,Sentix Investor Confidence,-19.5,,-2.9
2025-04-07 09:00:00+00:00,EUR,2,Retail Sales (MoM),0.3,0.5,-0.3
2025-04-07 09:00:00+00:00,EUR,3,Retail Sales (YoY),2.3,1.8,1.5
2025-04-07 09:45:00+00:00,EUR,2,ECB's Cipollone speech,,,
2025-04-07 14:30:00+00:00,CAD,2,Bank of Canada Business Outlook Survey,,,
2025-04-07 14:30:00+00:00,USD,2,Fed's Kugler speech,,,
2025-04-07 22:00:00+00:00,NZD,2,NZIER Business Confidence (QoQ),19.0,,16.0
2025-04-07 23:10:00+00:00,USD,2,Fed's Goolsbee speech,,,
2025-04-07 23:50:00+00:00,JPY,2,Current Account n.s.a.,4060.7,3800.0,-257.6
2025-04-08 00:30:00+00:00,AUD,2,Westpac Consumer Confidence,-6.0,,4.0
2025-04-08 09:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2025-04-08 14:00:00+00:00,CAD,2,Ivey Purchasing Managers Index,55.6,,53.6
2025-04-08 14:00:00+00:00,CAD,2,Ivey Purchasing Managers Index s.a,51.3,53.2,55.3
2025-04-08 14:00:00+00:00,EUR,2,ECB's Cipollone speech,,,
2025-04-08 16:00:00+00:00,GBP,2,BoE's Lombardelli speech,,,
2025-04-08 18:00:00+00:00,USD,2,Fed's Daly speech,,,
2025-04-08 18:00:00+00:00,USD,2,Fed's Goolsbee speech,,,
2025-04-09 02:00:00+00:00,NZD,3,RBNZ Interest Rate Decision,3.5,3.5,3.75
2025-04-09 02:00:00+00:00,NZD,3,RBNZ Monetary Policy Review,,,
2025-04-09 06:15:00+00:00,JPY,3,BoJ Governor Ueda speech,,,
2025-04-09 12:30:00+00:00,EUR,2,ECB's Cipollone speech,,,
2025-04-09 13:00:00+00:00,USD,2,Fed's Kashkari speech,,,
2025-04-09 15:15:00+00:00,USD,2,Fed's Musalem speech,,,
2025-04-09 15:45:00+00:00,USD,2,Fed's Barkin speech,,,
2025-04-09 18:00:00+00:00,USD,3,FOMC Minutes,,,
2025-04-09 20:50:00+00:00,USD,2,Fed's Hammack speech,,,
2025-04-09 21:30:00+00:00,USD,2,Fed's Kashkari speech,,,
2025-04-10 01:00:00+00:00,AUD,2,Consumer Inflation Expectations,4.2,,3.6
2025-04-10 10:00:00+00:00,AUD,3,RBA Governor Bullock speech,,,
2025-04-10 12:30:00+00:00,USD,3,Consumer Price Index (MoM),-0.1,0.1,0.2
2025-04-10 12:30:00+00:00,USD,3,Consumer Price Index (YoY),2.4,2.6,2.8
2025-04-10 12:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (MoM),0.1,0.3,0.2
2025-04-10 12:30:00+00:00,USD,3,Consumer Price Index ex Food & Energy (YoY),2.8,3.0,3.1
2025-04-10 12:30:00+00:00,USD,2,Initial Jobless Claims,223.0,223.0,219.0
2025-04-10 13:00:00+00:00,GBP,2,BoE's Breeden speech,,,
2025-04-10 13:30:00+00:00,USD,2,Fed's Logan speech,,,
2025-04-10 14:00:00+00:00,USD,2,Fed's Bowman speech,,,
2025-04-10 14:00:00+00:00,USD,2,Fed's Schmid speech,,,
2025-04-10 16:00:00+00:00,USD,2,Fed's Goolsbee speech,,,
2025-04-10 16:30:00+00:00,USD,2,Fed's Harker speech,,,
2025-04-10 18:00:00+00:00,USD,2,Monthly Budget Statement,-161.0,-236.6,-307.0
2025-04-10 20:15:00+00:00,USD,2,Fed's Collins speech,,,
2025-04-10 22:30:00+00:00,NZD,2,Business NZ PMI,53.2,,53.9
2025-04-11 06:00:00+00:00,EUR,2,Harmonized Index of Consumer Prices (MoM),0.4,0.4,0.4
2025-04-11 06:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),2.3,2.3,2.3
2025-04-11 06:00:00+00:00,GBP,2,Gross Domestic Product (MoM),0.5,0.1,-0.1
2025-04-11 06:00:00+00:00,GBP,2,Industrial Production (MoM),1.5,0.0,-0.9
2025-04-11 06:00:00+00:00,GBP,2,Manufacturing Production (MoM),2.2,0.2,-1.1
2025-04-11 07:00:00+00:00,EUR,2,Eurogroup Meeting,,,
2025-04-11 09:45:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2025-04-11 12:10:00+00:00,USD,2,Fed's Kashkari speech,,,
2025-04-11 12:30:00+00:00,USD,2,Producer Price Index (MoM),-0.4,0.2,0.0
2025-04-11 12:30:00+00:00,USD,2,Producer Price Index (YoY),2.7,3.3,3.2
2025-04-11 12:30:00+00:00,USD,2,Producer Price Index ex Food & Energy (MoM),-0.1,0.3,-0.1
2025-04-11 12:30:00+00:00,USD,3,Producer Price Index ex Food & Energy (YoY),3.3,3.6,3.4
2025-04-11 13:10:00+00:00,USD,2,Fed's Collins speech,,,
2025-04-11 14:00:00+00:00,USD,2,Fed's Musalem speech,,,
2025-04-11 14:00:00+00:00,USD,2,Michigan Consumer Expectations Index,47.2,50.8,52.6
2025-04-11 14:00:00+00:00,USD,3,Michigan Consumer Sentiment Index,50.8,54.5,57.0
2025-04-11 14:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,6.7,,5.0
2025-04-11 14:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,4.4,,4.1
2025-04-11 15:00:00+00:00,USD,2,Fed's Williams speech,,,
2025-04-12 07:00:00+00:00,EUR,2,EcoFin Meeting,,,
2025-04-12 12:00:00+00:00,GBP,2,BoE's Greene speech,,,
2025-04-13 21:00:00+00:00,USD,2,Fed's Kashkari speech,,,
2025-04-13 22:30:00+00:00,NZD,2,Business NZ PSI,49.1,,49.1
2025-04-14 16:00:00+00:00,USD,2,Fed's Barkin speech,,,
2025-04-14 17:00:00+00:00,USD,2,Fed's Waller speech,,,
2025-04-14 22:00:00+00:00,USD,2,Fed's Harker speech,,,
2025-04-14 23:01:00+00:00,GBP,2,BRC Like-For-Like Retail Sales (YoY),0.9,0.5,0.9
2025-04-14 23:40:00+00:00,USD,2,Fed's Bostic speech,,,
2025-04-15 01:30:00+00:00,AUD,3,RBA Meeting Minutes,,,
2025-04-15 06:00:00+00:00,GBP,2,Average Earnings Excluding Bonus (3Mo/Yr),5.9,6.0,5.9
2025-04-15 06:00:00+00:00,GBP,2,Average Earnings Including Bonus (3Mo/Yr),5.6,5.7,5.8
2025-04-15 06:00:00+00:00,GBP,3,Claimant Count Change,18.7,30.3,44.2
2025-04-15 06:00:00+00:00,GBP,2,Claimant Count Rate,4.7,,4.7
2025-04-15 06:00:00+00:00,GBP,3,Employment Change (3M),206.0,,144.0
2025-04-15 06:00:00+00:00,GBP,3,ILO Unemployment Rate (3M),4.4,4.4,4.4
2025-04-15 08:00:00+00:00,EUR,3,ECB Bank Lending Survey,,,
2025-04-15 09:00:00+00:00,EUR,2,ZEW Survey – Current Situation,-81.2,-86.0,-87.6
2025-04-15 09:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,-14.0,9.3,51.6
2025-04-15 09:00:00+00:00,EUR,2,Industrial Production s.a. (MoM),1.1,0.2,0.8
2025-04-15 09:00:00+00:00,EUR,2,ZEW Survey – Economic Sentiment,-18.5,14.2,39.8
2025-04-15 12:30:00+00:00,CAD,2,BoC Consumer Price Index Core (MoM),0.1,,0.7
2025-04-15 12:30:00+00:00,CAD,3,BoC Consumer Price Index Core (YoY),2.2,,2.7
2025-04-15 12:30:00+00:00,CAD,2,Consumer Price Index (MoM),0.3,0.7,1.1
2025-04-15 12:30:00+00:00,CAD,3,Consumer Price Index (YoY),2.3,2.6,2.6
2025-04-15 12:30:00+00:00,USD,2,NY Empire State Manufacturing Index,-8.1,-14.5,-20.0
2025-04-15 16:00:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2025-04-15 23:10:00+00:00,USD,2,Fed's Cook speech,,,
2025-04-16 06:00:00+00:00,GBP,3,Consumer Price Index (MoM),0.3,0.4,0.4
2025-04-16 06:00:00+00:00,GBP,3,Consumer Price Index (YoY),2.6,2.7,2.8
2025-04-16 06:00:00+00:00,GBP,3,Core Consumer Price Index (YoY),3.4,3.4,3.5
2025-04-16 06:00:00+00:00,GBP,2,Retail Price Index (MoM),0.3,0.0,0.6
2025-04-16 06:00:00+00:00,GBP,2,Retail Price Index (YoY),3.2,3.2,3.4
2025-04-16 09:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (MoM),1.0,,1.0
2025-04-16 09:00:00+00:00,EUR,2,Core Harmonized Index of Consumer Prices (YoY),2.4,2.4,2.4
2025-04-16 09:00:00+00:00,EUR,2,Harmonized Index of Consumer Prices (MoM),0.6,0.6,0.6
2025-04-16 12:30:00+00:00,USD,3,Retail Sales (MoM),1.4,1.3,0.2
2025-04-16 12:30:00+00:00,USD,3,Retail Sales Control Group,0.4,,1.0
2025-04-16 12:30:00+00:00,USD,2,Retail Sales ex Autos (MoM),0.5,0.3,0.3
2025-04-16 13:15:00+00:00,USD,2,Industrial Production (MoM),-0.3,-0.2,0.7
2025-04-16 13:45:00+00:00,CAD,3,BoC Interest Rate Decision,2.75,2.75,2.75
2025-04-16 13:45:00+00:00,CAD,3,BoC Monetary Policy Report,,,
2025-04-16 13:45:00+00:00,CAD,3,BoC Monetary Policy Statement,,,
2025-04-16 14:30:00+00:00,CAD,3,BoC Press Conference,,,
2025-04-16 16:00:00+00:00,USD,2,Fed's Hammack speech,,,
2025-04-16 17:30:00+00:00,USD,3,Fed's Chair Powell speech,,,
2025-04-16 22:45:00+00:00,NZD,3,Consumer Price Index (QoQ),0.9,0.7,0.5
2025-04-16 22:45:00+00:00,NZD,3,Consumer Price Index (YoY),2.5,2.3,2.2
2025-04-16 23:00:00+00:00,USD,2,Fed's Schmid speech,,,
2025-04-16 23:50:00+00:00,JPY,2,Adjusted Merchandise Trade Balance,-233.6,,182.3
2025-04-16 23:50:00+00:00,JPY,2,Exports (YoY),3.9,4.5,11.4
2025-04-16 23:50:00+00:00,JPY,2,Imports (YoY),2.0,3.1,-0.7
2025-04-16 23:50:00+00:00,JPY,2,Merchandise Trade Balance Total,544.1,485.3,584.5
2025-04-17 01:30:00+00:00,AUD,3,Employment Change s.a.,32.2,40.0,-52.8
2025-04-17 01:30:00+00:00,AUD,2,Full-Time Employment,15.0,,-35.7
2025-04-17 01:30:00+00:00,AUD,2,Participation Rate,66.8,67.0,66.8
2025-04-17 01:30:00+00:00,AUD,2,Part-Time Employment,17.2,,-17.0
2025-04-17 01:30:00+00:00,AUD,3,Unemployment Rate s.a.,4.1,4.2,4.1
2025-04-17 06:00:00+00:00,EUR,2,Producer Price Index (MoM),-0.7,-0.1,-0.2
2025-04-17 06:00:00+00:00,EUR,2,Producer Price Index (YoY),-0.2,0.4,0.7
2025-04-17 12:15:00+00:00,EUR,3,ECB Main Refinancing Operations Rate,2.4,2.4,2.65
2025-04-17 12:15:00+00:00,EUR,3,ECB Monetary Policy Statement,,,
2025-04-17 12:15:00+00:00,EUR,3,ECB Rate On Deposit Facility,2.25,2.25,2.5
2025-04-17 12:30:00+00:00,USD,2,Building Permits (MoM),1.482,1.45,1.456
2025-04-17 12:30:00+00:00,USD,2,Housing Starts (MoM),1.324,1.42,1.501
2025-04-17 12:30:00+00:00,USD,2,Initial Jobless Claims,215.0,225.0,223.0
2025-04-17 12:30:00+00:00,USD,2,Philadelphia Fed Manufacturing Survey,-26.4,2.0,12.5
2025-04-17 12:40:00+00:00,USD,2,Fed's Williams speech,,,
2025-04-17 12:45:00+00:00,EUR,3,ECB Press Conference,,,
2025-04-17 15:45:00+00:00,USD,2,Fed's Barr speech,,,
2025-04-17 21:25:00+00:00,AUD,2,National Australia Bank's Business Confidence (QoQ),-4.0,,-4.0
2025-04-17 23:30:00+00:00,JPY,2,National Consumer Price Index (YoY),3.6,,3.7
2025-04-17 23:30:00+00:00,JPY,2,"National CPI ex Food, Energy (YoY)",2.9,,2.6
2025-04-17 23:30:00+00:00,JPY,2,National CPI ex Fresh Food (YoY),3.2,3.2,3.0
2025-04-18 15:00:00+00:00,USD,2,Fed's Daly speech,,,
2025-04-21 00:00:00+00:00,USD,2,IMF Meeting,,,
2025-04-21 12:40:00+00:00,USD,2,Fed's Goolsbee speech,,,
2025-04-21 22:45:00+00:00,NZD,2,Exports,7.59,,6.74
2025-04-21 22:45:00+00:00,NZD,2,Imports,6.62,,6.23
2025-04-21 22:45:00+00:00,NZD,2,Trade Balance NZD (YoY),-6.13,,-6.51
2025-04-22 00:00:00+00:00,USD,2,IMF Meeting,,,
2025-04-22 13:00:00+00:00,USD,2,Fed's Jefferson speech,,,
2025-04-22 13:30:00+00:00,USD,2,Fed's Harker speech,,,
2025-04-22 14:00:00+00:00,EUR,2,Consumer Confidence,-16.7,-15.6,-14.5
2025-04-22 14:00:00+00:00,EUR,3,ECB's President Lagarde speech,,,
2025-04-22 17:40:00+00:00,USD,2,Fed's Kashkari speech,,,
2025-04-22 18:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2025-04-22 18:30:00+00:00,USD,2,Fed's Barkin speech,,,
2025-04-22 22:00:00+00:00,USD,2,Fed's Kugler speech,,,
2025-04-22 23:00:00+00:00,AUD,2,S&P Global Composite PMI,,,
2025-04-22 23:00:00+00:00,AUD,2,S&P Global Manufacturing PMI,,,
2025-04-22 23:00:00+00:00,AUD,2,S&P Global Services PMI,,,
2025-04-23 00:00:00+00:00,USD,2,IMF Meeting,,,
2025-04-23 07:30:00+00:00,EUR,3,HCOB Composite PMI,,50.4,
2025-04-23 07:30:00+00:00,EUR,3,HCOB Manufacturing PMI,,47.6,
2025-04-23 07:30:00+00:00,EUR,3,HCOB Services PMI,,50.2,
2025-04-23 08:00:00+00:00,EUR,3,HCOB Composite PMI,,50.3,
2025-04-23 08:00:00+00:00,EUR,3,HCOB Manufacturing PMI,,47.5,
2025-04-23 08:00:00+00:00,EUR,3,HCOB Services PMI,,50.5,
2025-04-23 08:30:00+00:00,GBP,3,S&P Global Composite PMI,,50.4,
2025-04-23 08:30:00+00:00,GBP,3,S&P Global Manufacturing PMI,,44.0,
2025-04-23 08:30:00+00:00,GBP,3,S&P Global Services PMI,,51.3,
2025-04-23 09:40:00+00:00,EUR,2,10-y Bond Auction,2.47,,2.68
2025-04-23 10:30:00+00:00,GBP,2,BoE's Pill speech,,,
2025-04-23 12:15:00+00:00,EUR,2,ECB's Nagel speech,,,
2025-04-23 13:00:00+00:00,USD,2,Fed's Goolsbee speech,,,
2025-04-23 13:30:00+00:00,USD,2,Fed's Musalem speech,,,
2025-04-23 13:35:00+00:00,USD,2,Fed's Waller speech,,,
2025-04-23 13:45:00+00:00,USD,2,S&P Global Composite PMI,,,
2025-04-23 13:45:00+00:00,USD,3,S&P Global Manufacturing PMI,,49.4,
2025-04-23 13:45:00+00:00,USD,3,S&P Global Services PMI,,52.8,
2025-04-23 14:00:00+00:00,USD,2,New Home Sales Change (MoM),7.4,,1.8
2025-04-23 17:15:00+00:00,GBP,3,BoE's Governor Bailey speech,,,
2025-04-23 18:00:00+00:00,EUR,2,ECB's Villeroy speech,,,
2025-04-23 18:00:00+00:00,GBP,2,BoE's Breeden speech,,,
2025-04-23 18:00:00+00:00,USD,2,Fed's Beige Book,,,
2025-04-23 19:15:00+00:00,EUR,2,ECB's Lane speech,,,
2025-04-23 19:45:00+00:00,EUR,2,ECB's Cipollone speech,,,
2025-04-23 22:00:00+00:00,NZD,2,ANZ – Roy Morgan Consumer Confidence,98.3,,93.2
2025-04-23 22:30:00+00:00,USD,2,Fed's Hammack speech,,,
2025-04-24 00:00:00+00:00,USD,2,IMF Meeting,,,
2025-04-24 08:00:00+00:00,EUR,2,IFO – Business Climate,86.9,85.2,86.7
2025-04-24 08:00:00+00:00,EUR,2,IFO – Current Assessment,86.4,85.5,85.7
2025-04-24 08:00:00+00:00,EUR,2,IFO – Expectations,87.4,85.0,87.7
2025-04-24 10:00:00+00:00,EUR,2,German Buba Monthly Report,,,
2025-04-24 12:00:00+00:00,EUR,2,ECB's Nagel speech,,,
2025-04-24 12:30:00+00:00,USD,2,Durable Goods Orders,9.2,2.0,0.9
2025-04-24 12:30:00+00:00,USD,2,Durable Goods Orders ex Defense,10.4,0.2,0.8
2025-04-24 12:30:00+00:00,USD,2,Durable Goods Orders ex Transportation,0.0,0.2,0.7
2025-04-24 12:30:00+00:00,USD,2,Initial Jobless Claims,222.0,221.0,215.0
2025-04-24 12:30:00+00:00,USD,2,Nondefense Capital Goods Orders ex Aircraft,0.1,0.2,-0.3
2025-04-24 13:00:00+00:00,EUR,2,ECB's Lane speech,,,
2025-04-24 13:25:00+00:00,GBP,2,BoE's Lombardelli speech,,,
2025-04-24 14:00:00+00:00,USD,2,Existing Home Sales Change (MoM),-5.9,-3.0,4.2
2025-04-24 14:00:00+00:00,USD,2,Fed's Waller speech,,,
2025-04-24 21:00:00+00:00,USD,2,Fed's Kashkari speech,,,
2025-04-24 23:01:00+00:00,GBP,2,GfK Consumer Confidence,-23.0,-21.0,-19.0
2025-04-24 23:30:00+00:00,JPY,3,Tokyo Consumer Price Index (YoY),3.5,,2.9
2025-04-24 23:30:00+00:00,JPY,3,"Tokyo CPI ex Food, Energy (YoY)",3.1,,2.2
2025-04-24 23:30:00+00:00,JPY,2,Tokyo CPI ex Fresh Food (YoY),3.4,3.2,2.4
2025-04-25 00:00:00+00:00,USD,2,IMF Meeting,,,
2025-04-25 06:00:00+00:00,GBP,3,Retail Sales (MoM),0.4,-0.4,1.0
2025-04-25 06:00:00+00:00,GBP,2,Retail Sales (YoY),2.6,1.8,2.2
2025-04-25 06:00:00+00:00,GBP,2,Retail Sales ex-Fuel (MoM),0.5,-0.3,1.0
2025-04-25 06:00:00+00:00,GBP,2,Retail Sales ex-Fuel (YoY),3.3,2.3,2.2
2025-04-25 12:30:00+00:00,CAD,2,Retail Sales (MoM),-0.4,-0.4,-0.6
2025-04-25 12:30:00+00:00,CAD,2,Retail Sales ex Autos (MoM),0.5,-0.4,0.2
2025-04-25 14:00:00+00:00,USD,2,Michigan Consumer Expectations Index,47.3,47.2,47.2
2025-04-25 14:00:00+00:00,USD,2,Michigan Consumer Sentiment Index,52.2,50.8,50.8
2025-04-25 14:00:00+00:00,USD,2,UoM 1-year Consumer Inflation Expectations,6.5,6.7,6.7
2025-04-25 14:00:00+00:00,USD,2,UoM 5-year Consumer Inflation Expectation,4.4,4.4,4.4
2025-04-25 19:15:00+00:00,GBP,2,BoE's Greene speech,,,
2025-04-26 00:00:00+00:00,USD,2,IMF Meeting,,,
2025-04-27 00:00:00+00:00,USD,2,IMF Meeting,,,
2025-04-28 05:45:00+00:00,EUR,2,ECB's Villeroy speech,,,
2025-04-28 13:00:00+00:00,EUR,2,ECB's De Guindos speech,,,
2025-04-29 06:00:00+00:00,EUR,2,GfK Consumer Confidence Survey,-20.6,-26.0,-24.5
2025-04-29 07:00:00+00:00,EUR,2,ECB's Cipollone speech,,,
2025-04-29 09:00:00+00:00,EUR,2,Business Climate,-0.67,,-0.73
2025-04-29 09:00:00+00:00,EUR,2,Consumer Confidence,-16.7,-16.7,-16.7
2025-04-29 09:00:00+00:00,EUR,2,Economic Sentiment Indicator,93.6,94.5,95.2
2025-04-29 09:40:00+00:00,GBP,2,BoE's Ramsden speech,,,
2025-04-29 13:00:00+00:00,USD,2,Housing Price Index (MoM),0.1,0.3,0.2
2025-04-29 14:00:00+00:00,USD,2,Consumer Confidence,,,
2025-04-29 14:00:00+00:00,USD,2,JOLTS Job Openings,7.192,7.5,7.568
2025-04-29 23:50:00+00:00,JPY,2,Large Retailer Sales,3.0,,2.0
2025-04-29 23:50:00+00:00,JPY,2,Retail Trade (YoY),3.1,3.5,1.4
2025-04-29 23:50:00+00:00,JPY,2,Retail Trade s.a (MoM),-1.2,,0.5
2025-04-30 01:30:00+00:00,AUD,2,Consumer Price Index (MoM),0.3,,0.1
2025-04-30 01:30:00+00:00,AUD,3,Consumer Price Index (YoY),2.4,,2.4
2025-04-30 01:30:00+00:00,AUD,3,Quarterly Consumer Price Index (QoQ),0.9,0.8,0.2
2025-04-30 01:30:00+00:00,AUD,2,Quarterly Consumer Price Index (YoY),2.4,2.2,2.4
2025-04-30 01:30:00+00:00,AUD,3,Quarterly RBA Trimmed Mean CPI (QoQ),0.7,0.7,0.5
2025-04-30 01:30:00+00:00,AUD,3,Quarterly RBA Trimmed Mean CPI (YoY),2.9,2.9,3.2
2025-04-30 01:30:00+00:00,AUD,2,Trimmed Mean CPI (MoM),0.2,,0.3
2025-04-30 06:00:00+00:00,EUR,2,Retail Sales (MoM),-0.2,-0.4,0.8
2025-04-30 06:00:00+00:00,EUR,3,Retail Sales (YoY),2.2,,4.9
2025-04-30 07:55:00+00:00,EUR,2,Unemployment Change,4.0,20.0,26.0
2025-04-30 07:55:00+00:00,EUR,2,Unemployment Rate s.a.,6.3,6.3,6.3
2025-04-30 08:00:00+00:00,CHF,2,ZEW Survey – Expectations,-51.6,,-10.7
2025-04-30 08:00:00+00:00,EUR,3,Gross Domestic Product (QoQ),0.2,0.2,-0.2
2025-04-30 08:00:00+00:00,EUR,3,Gross Domestic Product (YoY),-0.2,-0.2,-0.2
2025-04-30 08:00:00+00:00,EUR,2,Gross Domestic Product w.d.a (YoY),-0.4,,-0.4
2025-04-30 09:00:00+00:00,EUR,3,Gross Domestic Product s.a. (QoQ),0.4,0.2,0.2
2025-04-30 09:00:00+00:00,EUR,3,Gross Domestic Product s.a. (YoY),1.2,1.0,1.2
2025-04-30 11:00:00+00:00,GBP,2,BoE's Lombardelli speech,,,
2025-04-30 12:00:00+00:00,EUR,3,Consumer Price Index (MoM),0.4,0.3,0.3
2025-04-30 12:00:00+00:00,EUR,3,Consumer Price Index (YoY),2.1,,2.2
2025-04-30 12:00:00+00:00,EUR,2,Harmonized Index of Consumer Prices (MoM),0.5,0.4,0.4
2025-04-30 12:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),2.2,2.1,2.3
2025-04-30 12:15:00+00:00,USD,3,ADP Employment Change,62.0,108.0,155.0
2025-04-30 12:30:00+00:00,CAD,2,Gross Domestic Product (MoM),-0.2,0.0,0.4
2025-04-30 12:30:00+00:00,USD,2,Core Personal Consumption Expenditures (QoQ),3.5,,2.6
2025-04-30 12:30:00+00:00,USD,2,Employment Cost Index,0.9,0.9,0.9
2025-04-30 12:30:00+00:00,USD,3,Gross Domestic Product Annualized,-0.3,0.4,2.4
2025-04-30 12:30:00+00:00,USD,2,Gross Domestic Product Price Index,3.7,,2.3
2025-04-30 12:30:00+00:00,USD,2,Personal Consumption Expenditures Prices (QoQ),3.6,,2.4
2025-04-30 13:45:00+00:00,USD,2,Chicago PMI,44.6,45.5,47.6
2025-04-30 14:00:00+00:00,USD,3,Core Personal Consumption Expenditures - Price Index (MoM),0.0,0.1,0.4
2025-04-30 14:00:00+00:00,USD,3,Core Personal Consumption Expenditures - Price Index (YoY),2.6,2.6,2.8
2025-04-30 14:00:00+00:00,USD,2,Pending Home Sales (MoM),6.1,-0.3,2.0
2025-04-30 14:00:00+00:00,USD,2,Personal Consumption Expenditures - Price Index (MoM),0.0,0.0,0.3
2025-04-30 14:00:00+00:00,USD,2,Personal Consumption Expenditures - Price Index (YoY),2.3,2.2,2.5
2025-04-30 14:00:00+00:00,USD,2,Personal Income (MoM),0.5,0.4,0.8
2025-04-30 14:00:00+00:00,USD,2,Personal Spending,0.7,0.6,0.4
2025-04-30 15:00:00+00:00,USD,3,President Trump speech,,,
2025-04-30 15:30:00+00:00,GBP,2,BoE's Lombardelli speech,,,
2025-04-30 17:30:00+00:00,CAD,2,BoC Summary of Deliberations,,,
2025-04-30 20:00:00+00:00,USD,3,President Trump speech,,,
2025-05-01 00:00:00+00:00,USD,3,President Trump speech,,,
2025-05-01 01:30:00+00:00,AUD,2,Exports (MoM),7.6,,-3.6
2025-05-01 01:30:00+00:00,AUD,2,Imports (MoM),-2.2,,1.6
2025-05-01 01:30:00+00:00,AUD,3,Trade Balance (MoM),6900.0,3130.0,2968.0
2025-05-01 03:02:00+00:00,JPY,3,BoJ Monetary Policy Statement,,,
2025-05-01 03:02:00+00:00,JPY,2,BoJ Outlook Report,,,
2025-05-01 03:02:21.207000+00:00,JPY,3,BoJ Interest Rate Decision,0.5,0.5,0.5
2025-05-01 06:30:00+00:00,CHF,2,Real Retail Sales (YoY),2.2,1.9,1.6
2025-05-01 06:30:00+00:00,JPY,3,BoJ Press Conference,,,
2025-05-01 11:30:00+00:00,USD,2,Challenger Job Cuts,105.441,,275.24
2025-05-01 12:30:00+00:00,USD,2,Initial Jobless Claims,241.0,224.0,222.0
2025-05-01 13:30:00+00:00,CAD,2,S&P Global Manufacturing PMI,,,
2025-05-01 14:00:00+00:00,USD,2,ISM Manufacturing Employment Index,46.5,,44.7
2025-05-01 14:00:00+00:00,USD,2,ISM Manufacturing New Orders Index,47.2,,45.2
2025-05-01 14:00:00+00:00,USD,3,ISM Manufacturing PMI,48.7,48.0,49.0
2025-05-01 14:00:00+00:00,USD,2,ISM Manufacturing Prices Paid,69.8,70.3,69.4
2025-05-01 22:45:00+00:00,NZD,2,Building Permits s.a. (MoM),9.6,,0.7
2025-05-01 23:30:00+00:00,JPY,2,Unemployment Rate,2.5,2.4,2.4
2025-05-02 01:30:00+00:00,AUD,2,Producer Price Index (YoY),3.7,,3.7
2025-05-02 01:30:00+00:00,AUD,2,Retail Sales (QoQ),0.0,,1.0
2025-05-02 01:30:00+00:00,AUD,3,Retail Sales s.a. (MoM),0.3,0.4,0.2
2025-05-02 07:55:00+00:00,EUR,2,HCOB Manufacturing PMI,,48.0,
2025-05-02 08:00:00+00:00,EUR,2,Economic Bulletin,,,
2025-05-02 09:00:00+00:00,EUR,3,Core Harmonized Index of Consumer Prices (MoM),1.0,,1.0
2025-05-02 09:00:00+00:00,EUR,3,Core Harmonized Index of Consumer Prices (YoY),2.7,2.5,2.4
2025-05-02 09:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (MoM),0.6,,0.6
2025-05-02 09:00:00+00:00,EUR,3,Harmonized Index of Consumer Prices (YoY),2.2,2.1,2.2
2025-05-02 09:00:00+00:00,EUR,2,Unemployment Rate,6.2,6.1,6.1
2025-05-02 12:30:00+00:00,USD,3,Average Hourly Earnings (MoM),0.2,0.3,0.3
2025-05-02 12:30:00+00:00,USD,3,Average Hourly Earnings (YoY),3.8,3.9,3.8
2025-05-02 12:30:00+00:00,USD,2,Labor Force Participation Rate,62.6,,62.5
2025-05-02 12:30:00+00:00,USD,3,Nonfarm Payrolls,177.0,130.0,228.0
2025-05-02 12:30:00+00:00,USD,2,U6 Underemployment Rate,7.8,,7.9
2025-05-02 12:30:00+00:00,USD,2,Unemployment Rate,4.2,4.2,4.2
2025-05-02 14:00:00+00:00,USD,2,Factory Orders (MoM),4.3,4.5,0.6
