datetime,currency,impact,event,actual,forecast,previous
2018-02-01 13:30:00+00:00,USD,2,Unit Labor Costs,2.0,0.90,evised From -0.2
2018-02-01 14:45:00+00:00,USD,2,Manufacturing PMI,55.5,55.50,55.50
2018-02-01 15:00:00+00:00,USD,2,ISM Manufacturing Employment,54.2,57.00,58.10
2018-02-01 15:00:00+00:00,USD,3,ISM Manufacturing PMI,59.1,58.80,59.70
2018-02-01 21:45:00+00:00,NZD,2,Building Consents,-9.6,,evised From 10.8
2018-02-02 00:30:00+00:00,AUD,2,PPI,0.6,0.20,0.20
2018-02-02 00:30:00+00:00,AUD,2,PPI,1.7,1.20,1.60
2018-02-02 09:30:00+00:00,GBP,3,Construction PMI,50.2,52.00,52.20
2018-02-02 13:30:00+00:00,USD,2,Average Hourly Earnings,0.3,0.30,evised From 0.3
2018-02-02 13:30:00+00:00,USD,3,Nonfarm Payrolls,200,184.00,"evised From 148K>160                              """
2018-02-02 13:30:00+00:00,USD,2,Participation Rate,62.7,,62.70
2018-02-02 13:30:00+00:00,USD,2,Private Nonfarm Payrolls,196,180.00,"evised From 146K>166                              """
2018-02-02 13:30:00+00:00,USD,3,Unemployment Rate,4.1,4.10,4.10
2018-02-02 15:00:00+00:00,USD,2,Factory Orders,1.7,1.50,evised From 1.3
2018-02-02 15:00:00+00:00,USD,2,Michigan Consumer Expectations,86.3,85.00,84.80
2018-02-02 15:00:00+00:00,USD,2,Michigan Consumer Sentiment,95.7,95.00,94.40
2018-02-02 18:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,765,758.00,759.00
2018-02-02 20:30:00+00:00,GBP,2,CFTC GBP speculative net positions,31.7,,33.00
2018-02-02 20:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,734.6,,716.70
2018-02-02 20:30:00+00:00,USD,2,CFTC Gold speculative net positions,207.3,,214.70
2018-02-02 20:30:00+00:00,USD,2,CFTC S&amp;P 500 speculative net positions,172.8,,166.50
2018-02-02 20:30:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2018-02-02 20:30:00+00:00,AUD,2,CFTC AUD speculative net positions,13.2,,16.70
2018-02-02 20:30:00+00:00,JPY,2,CFTC JPY speculative net positions,-114.7,,-122.90
2018-02-02 20:30:00+00:00,EUR,2,CFTC EUR speculative net positions,148.7,,144.70
2018-02-05 01:45:00+00:00,CNY,2,Caixin Services PMI,54.7,53.60,53.90
2018-02-05 04:00:00+00:00,JPY,2,BoJ Governor Kuroda Speaks,,,
2018-02-05 06:30:00+00:00,GBP,2,Investing.com GBP/USD Index,44.8,,52.00
2018-02-05 06:30:00+00:00,USD,2,Investing.com Gold Index,57.1,,63.90
2018-02-05 06:30:00+00:00,USD,2,Investing.com S&amp;P 500 Index,66.7,,68.00
2018-02-05 06:30:00+00:00,CAD,2,Investing.com USD/CAD Index,30.6,,49.90
2018-02-05 06:30:00+00:00,CHF,2,Investing.com USD/CHF Index,52.0,,63.30
2018-02-05 06:30:00+00:00,AUD,2,Investing.com AUD/USD Index,41.8,,48.50
2018-02-05 06:30:00+00:00,JPY,2,Investing.com USD/JPY Index,59.0,,69.40
2018-02-05 06:30:00+00:00,NZD,2,Investing.com NZD/USD Index,41.7,,50.80
2018-02-05 06:30:00+00:00,EUR,2,Investing.com EUR/USD Index,51.7,,56.80
2018-02-05 08:55:00+00:00,EUR,2,German Services PMI,57.3,57.00,57.00
2018-02-05 09:00:00+00:00,EUR,2,Markit Composite PMI,58.8,58.60,58.60
2018-02-05 09:00:00+00:00,EUR,2,Services PMI,58.0,57.60,57.60
2018-02-05 09:30:00+00:00,GBP,3,Services PMI,53.0,54.10,54.20
2018-02-05 10:00:00+00:00,EUR,2,Retail Sales,-1.1,-1.10,evised From 1.5
2018-02-05 14:45:00+00:00,USD,2,Markit Composite PMI,53.8,53.90,53.80
2018-02-05 14:45:00+00:00,USD,2,Services PMI,53.3,53.50,53.30
2018-02-05 15:00:00+00:00,USD,2,ISM Non-Manufacturing Employment,61.6,,56.30
2018-02-05 15:00:00+00:00,USD,3,ISM Non-Manufacturing PMI,59.9,56.50,56.00
2018-02-05 16:00:00+00:00,EUR,3,ECB President Draghi Speaks,,,
2018-02-06 00:01:00+00:00,GBP,2,BRC Retail Sales Monitor,0.6,0.70,0.60
2018-02-06 00:30:00+00:00,AUD,3,Retail Sales,-0.5,-0.20,evised From 1.2
2018-02-06 00:30:00+00:00,AUD,2,Trade Balance,-1.358,0.25,"evised From -0.628B>0.036                         """
2018-02-06 03:30:00+00:00,AUD,3,RBA Interest Rate Decision,1.50,1.50,1.50
2018-02-06 03:30:00+00:00,AUD,3,RBA Rate Statement,,,
2018-02-06 07:00:00+00:00,EUR,2,German Factory Orders,3.8,0.70,evised From -0.4
2018-02-06 09:00:00+00:00,EUR,2,German Buba President Weidmann Speaks,,,
2018-02-06 13:30:00+00:00,USD,2,Trade Balance,-53.10,-52.10,"evised From -50.50B>-50.40                        """
2018-02-06 13:30:00+00:00,CAD,2,Trade Balance,-3.19,-2.30,"evised From -2.54B>-2.71                          """
2018-02-06 13:50:00+00:00,USD,2,FOMC Member Bullard Speaks,,,
2018-02-06 14:35:00+00:00,NZD,2,GlobalDairyTrade Price Index,5.9,,4.90
2018-02-06 15:00:00+00:00,USD,3,JOLTs Job Openings,5.811,5.95,"evised From 5.879M>5.978                          """
2018-02-06 15:00:00+00:00,CAD,3,Ivey PMI,55.2,61.00,60.40
2018-02-06 21:35:00+00:00,USD,2,API Weekly Crude Oil Stock,-1.050,2.50,3.23
2018-02-06 21:45:00+00:00,NZD,3,Employment Change,0.5,0.40,2.20
2018-02-06 21:45:00+00:00,NZD,2,Unemployment Rate,4.5,4.70,4.60
2018-02-07 07:00:00+00:00,EUR,2,German Industrial Production,-0.6,-0.40,evised From 3.4
2018-02-07 08:30:00+00:00,GBP,2,Halifax House Price Index,2.2,2.40,2.70
2018-02-07 08:30:00+00:00,GBP,2,Halifax House Price Index,-0.6,0.20,evised From -0.6
2018-02-07 09:00:00+00:00,EUR,2,ECB&#39;s Lautenschlaeger Speaks,,,
2018-02-07 10:35:00+00:00,EUR,2,German 10-Year Bund Auction,0.690,,0.54
2018-02-07 11:00:00+00:00,USD,2,FOMC Member Kaplan Speaks,,,
2018-02-07 11:30:00+00:00,EUR,2,EU Economic Forecasts,,,
2018-02-07 13:30:00+00:00,USD,2,FOMC Member Dudley Speaks,,,
2018-02-07 13:30:00+00:00,CAD,2,Building Permits,4.8,2.00,evised From -7.7
2018-02-07 15:30:00+00:00,USD,3,Crude Oil Inventories,1.895,3.19,6.78
2018-02-07 15:30:00+00:00,USD,2,Cushing Crude Oil Inventories,-0.711,,-2.22
2018-02-07 18:00:00+00:00,USD,2,10-Year Note Auction,2.811,,2.58
2018-02-07 20:00:00+00:00,NZD,3,RBNZ Interest Rate Decision,1.75,1.75,1.75
2018-02-07 20:00:00+00:00,NZD,2,RBNZ Monetary Policy Statement,,,
2018-02-07 20:00:00+00:00,NZD,3,RBNZ Rate Statement,,,
2018-02-07 21:00:00+00:00,NZD,2,RBNZ Gov Spencer Speaks,,,
2018-02-07 22:20:00+00:00,USD,2,FOMC Member Williams Speaks,,,
2018-02-07 23:50:00+00:00,JPY,2,Adjusted Current Account,1.48,1.66,1.70
2018-02-07 23:50:00+00:00,JPY,2,Current Account n.s.a.,0.797,1.02,1.35
2018-02-08 00:00:00+00:00,NZD,2,RBNZ Gov Spencer Speaks,,,
2018-02-08 00:01:00+00:00,GBP,2,RICS House Price Balance,8,5.00,8.00
2018-02-08 00:30:00+00:00,AUD,2,NAB Quarterly Business Confidence,6,,"evised From 7>8                                   """
2018-02-08 01:30:00+00:00,JPY,2,BoJ Board Member Suzuki Speaks,,,
2018-02-08 03:45:00+00:00,CNY,2,Exports,11.1,9.60,10.90
2018-02-08 03:45:00+00:00,CNY,2,Imports,36.9,9.80,4.50
2018-02-08 03:45:00+00:00,CNY,2,Trade Balance (USD),20.34,54.10,54.69
2018-02-08 07:00:00+00:00,EUR,2,German Trade Balance,21.4,20.40,22.30
2018-02-08 08:45:00+00:00,EUR,2,German Buba President Weidmann Speaks,,,
2018-02-08 09:00:00+00:00,AUD,2,RBA Governor Lowe Speaks,,,
2018-02-08 09:00:00+00:00,EUR,2,ECB Economic Bulletin,,,
2018-02-08 09:05:00+00:00,USD,2,FOMC Member Kaplan Speaks,,,
2018-02-08 10:30:00+00:00,EUR,2,ECB&#39;s Mersch Speaks,,,
2018-02-08 10:45:00+00:00,EUR,2,ECB&#39;s Praet Speaks,,,
2018-02-08 12:00:00+00:00,GBP,3,BOE Inflation Letter,,,
2018-02-08 12:00:00+00:00,GBP,3,BoE Inflation Report,,,
2018-02-08 12:00:00+00:00,GBP,2,BoE MPC vote cut,0,0.00,0.00
2018-02-08 12:00:00+00:00,GBP,2,BoE MPC vote hike,0,0.00,0.00
2018-02-08 12:00:00+00:00,GBP,2,BoE MPC vote unchanged,9,9.00,9.00
2018-02-08 12:00:00+00:00,GBP,2,BoE QE Total,435,435.00,435.00
2018-02-08 12:00:00+00:00,GBP,3,BoE Interest Rate Decision,0.50,0.50,0.50
2018-02-08 12:30:00+00:00,GBP,3,BoE Gov Carney Speaks,,,
2018-02-08 13:00:00+00:00,USD,2,FOMC Member Harker Speaks,,,
2018-02-08 13:15:00+00:00,CAD,2,Housing Starts,216.2,211.00,"evised From 217.0K>216.3                          """
2018-02-08 13:30:00+00:00,USD,2,Initial Jobless Claims,221,236.00,230.00
2018-02-08 13:30:00+00:00,CAD,2,New Housing Price Index,0.0,0.10,0.10
2018-02-08 14:00:00+00:00,USD,2,FOMC Member Kashkari Speaks,,,
2018-02-08 17:45:00+00:00,CAD,2,BoC Gov Council Member Wilkins Speaks,,,
2018-02-09 00:30:00+00:00,AUD,2,Home Loans,-2.3,-0.90,evised From 2.1
2018-02-09 00:30:00+00:00,AUD,2,RBA Monetary Policy Statement,,,
2018-02-09 01:30:00+00:00,CNY,2,CPI,0.6,0.70,0.30
2018-02-09 01:30:00+00:00,CNY,2,CPI,1.5,1.50,1.80
2018-02-09 01:30:00+00:00,CNY,2,PPI,4.3,4.30,4.90
2018-02-09 04:30:00+00:00,JPY,2,Tertiary Industry Activity Index,-0.2,0.20,1.10
2018-02-09 06:45:00+00:00,CHF,2,Unemployment Rate n.s.a.,3.3,3.40,3.30
2018-02-09 06:45:00+00:00,CHF,2,Unemployment Rate s.a.,3.0,3.00,3.00
2018-02-09 09:30:00+00:00,GBP,2,Industrial Production,-1.3,-0.90,evised From 0.4
2018-02-09 09:30:00+00:00,GBP,3,Manufacturing Production,0.3,0.30,evised From 0.4
2018-02-09 09:30:00+00:00,GBP,2,Trade Balance,-13.58,-11.50,"evised From -12.23B>-12.46                        """
2018-02-09 09:30:00+00:00,GBP,2,Trade Balance Non-EU,-5.18,-4.10,"evised From -4.68B>-4.51                          """
2018-02-09 13:00:00+00:00,GBP,2,NIESR GDP Estimate,0.5,,0.60
2018-02-09 13:30:00+00:00,CAD,3,Employment Change,-88.0,-2.00,"evised From -2.4K>64.8                            """
2018-02-09 13:30:00+00:00,CAD,2,Unemployment Rate,5.9,5.80,evised From 0.1
2018-02-09 16:45:00+00:00,GBP,2,BoE MPC Member Cunliffe Speaks,,,
2018-02-09 18:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,791,,765.00
2018-02-09 20:30:00+00:00,GBP,2,CFTC GBP speculative net positions,27.9,,31.70
2018-02-09 20:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,739.1,,734.60
2018-02-09 20:30:00+00:00,USD,2,CFTC Gold speculative net positions,190.9,,207.30
2018-02-09 20:30:00+00:00,USD,2,CFTC S&amp;P 500 speculative net positions,286.2,,172.80
2018-02-09 20:30:00+00:00,AUD,2,CFTC AUD speculative net positions,13.7,,13.20
2018-02-09 20:30:00+00:00,JPY,2,CFTC JPY speculative net positions,-112.9,,-114.70
2018-02-09 20:30:00+00:00,EUR,2,CFTC EUR speculative net positions,140.8,,148.70
2018-02-11 21:45:00+00:00,NZD,2,Electronic Card Retail Sales,1.4,0.50,evised From 0.5
2018-02-12 06:30:00+00:00,GBP,2,Investing.com GBP/USD Index,53.9,,44.80
2018-02-12 06:30:00+00:00,USD,2,Investing.com Gold Index,61.0,,57.10
2018-02-12 06:30:00+00:00,USD,2,Investing.com S&amp;P 500 Index,77.3,,66.70
2018-02-12 06:30:00+00:00,CAD,2,Investing.com USD/CAD Index,39.9,,30.60
2018-02-12 06:30:00+00:00,CHF,2,Investing.com USD/CHF Index,59.7,,52.00
2018-02-12 06:30:00+00:00,AUD,2,Investing.com AUD/USD Index,53.1,,41.80
2018-02-12 06:30:00+00:00,JPY,2,Investing.com USD/JPY Index,48.8,,59.00
2018-02-12 06:30:00+00:00,NZD,2,Investing.com NZD/USD Index,47.5,,41.70
2018-02-12 06:30:00+00:00,EUR,2,Investing.com EUR/USD Index,55.8,,51.70
2018-02-12 08:00:00+00:00,CHF,2,CPI,-0.1,-0.10,0.00
2018-02-12 09:00:00+00:00,CNY,2,New Loans,2900.0,2000.00,584.40
2018-02-12 09:50:00+00:00,GBP,2,MPC Member Vlieghe Speaks,,,
2018-02-12 11:20:00+00:00,USD,2,OPEC Monthly Report,,,
2018-02-12 16:30:00+00:00,GBP,2,BoE MPC Member McCafferty Speaks,,,
2018-02-12 19:00:00+00:00,USD,2,Federal Budget Balance,49.0,51.00,-23.00
2018-02-12 21:50:00+00:00,AUD,2,RBA Assist Gov Ellis Speaks,,,
2018-02-13 00:30:00+00:00,AUD,2,NAB Business Confidence,12,10.00,11.00
2018-02-13 00:50:00+00:00,JPY,2,BoJ Governor Kuroda Speaks,,,
2018-02-13 08:15:00+00:00,CHF,2,PPI,0.3,0.20,0.20
2018-02-13 09:00:00+00:00,USD,2,IEA Monthly Report,,,
2018-02-13 09:30:00+00:00,GBP,3,CPI,3.0,2.90,3.00
2018-02-13 09:30:00+00:00,GBP,2,CPI,-0.5,-0.60,0.40
2018-02-13 09:30:00+00:00,GBP,2,PPI Input,0.7,0.70,evised From 0.1
2018-02-13 13:00:00+00:00,USD,2,FOMC Member Mester Speaks,,,
2018-02-13 21:35:00+00:00,USD,2,API Weekly Crude Oil Stock,3.947,2.80,-1.05
2018-02-13 23:30:00+00:00,AUD,2,Westpac Consumer Sentiment,-2.3,,1.80
2018-02-13 23:50:00+00:00,JPY,2,GDP,0.5,0.90,evised From 2.5
2018-02-13 23:50:00+00:00,JPY,3,GDP,0.1,0.20,0.60
2018-02-14 02:00:00+00:00,NZD,2,Inflation Expectations,2.1,,2.00
2018-02-14 07:00:00+00:00,EUR,2,German CPI,-0.7,-0.70,-0.70
2018-02-14 07:00:00+00:00,EUR,2,German GDP,2.3,2.30,evised From 2.3
2018-02-14 07:00:00+00:00,EUR,3,German GDP,0.6,0.60,evised From 0.8
2018-02-14 08:00:00+00:00,EUR,2,German Buba President Weidmann Speaks,,,
2018-02-14 08:50:00+00:00,CHF,2,SNB Gov Board Member Zurbrugg Speaks,,,
2018-02-14 10:00:00+00:00,EUR,2,GDP,2.7,2.70,2.70
2018-02-14 10:00:00+00:00,EUR,2,GDP,0.6,0.60,0.60
2018-02-14 10:00:00+00:00,EUR,2,Industrial Production,0.4,0.10,evised From 1.0
2018-02-14 10:20:00+00:00,EUR,2,ECB&#39;s Mersch Speaks,,,
2018-02-14 11:20:00+00:00,CHF,2,SNB Gov Board Member Zurbrugg Speaks,,,
2018-02-14 12:45:00+00:00,EUR,2,ECB&#39;s Mersch Speaks,,,
2018-02-14 13:30:00+00:00,USD,3,Core CPI,0.3,0.20,evised From 0.3
2018-02-14 13:30:00+00:00,USD,2,Core CPI,1.8,1.70,1.80
2018-02-14 13:30:00+00:00,USD,3,Core Retail Sales,0.0,0.50,evised From 0.4
2018-02-14 13:30:00+00:00,USD,2,CPI,0.5,0.30,evised From 0.1
2018-02-14 13:30:00+00:00,USD,3,Retail Sales,-0.3,0.20,0.40
2018-02-14 15:00:00+00:00,USD,2,Business Inventories,0.4,0.30,0.40
2018-02-14 15:30:00+00:00,USD,3,Crude Oil Inventories,1.841,2.83,1.90
2018-02-14 15:30:00+00:00,USD,2,Cushing Crude Oil Inventories,-3.642,,-0.71
2018-02-15 00:30:00+00:00,AUD,3,Employment Change,16.0,15.30,"evised From 34.7K>33.5                            """
2018-02-15 00:30:00+00:00,AUD,2,Full Employment Change,-49.8,,"evised From 15.1K>12.7                            """
2018-02-15 00:30:00+00:00,AUD,2,Unemployment Rate,5.5,5.50,evised From 5.5
2018-02-15 05:30:00+00:00,JPY,2,Industrial Production,2.9,2.70,2.70
2018-02-15 09:15:00+00:00,EUR,2,ECB&#39;s Mersch Speaks,,,
2018-02-15 11:00:00+00:00,EUR,2,Trade Balance,25.4,30.20,26.30
2018-02-15 11:45:00+00:00,EUR,2,ECB&#39;s Praet Speaks,,,
2018-02-15 13:00:00+00:00,EUR,2,ECB&#39;s Lautenschlaeger Speaks,,,
2018-02-15 14:30:00+00:00,USD,2,Core PPI,0.4,0.20,-0.10
2018-02-15 14:30:00+00:00,USD,2,Initial Jobless Claims,230,230.00,"evised From 221K>223                              """
2018-02-15 14:30:00+00:00,USD,2,NY Empire State Manufacturing Index,13.10,17.50,17.70
2018-02-15 14:30:00+00:00,USD,3,Philadelphia Fed Manufacturing Index,25.8,21.10,22.20
2018-02-15 14:30:00+00:00,USD,2,Philly Fed Employment,25.2,,16.80
2018-02-15 14:30:00+00:00,USD,3,PPI,0.4,0.40,-0.10
2018-02-15 15:15:00+00:00,USD,2,Industrial Production,-0.1,0.20,evised From 0.9
2018-02-15 19:30:00+00:00,CAD,2,BoC Gov Council Member Schembri Speaks,,,
2018-02-15 22:00:00+00:00,USD,2,TIC Net Long-Term Transactions,27.3,50.30,57.50
2018-02-15 22:30:00+00:00,NZD,2,Business NZ PMI,55.6,,51.20
2018-02-15 23:30:00+00:00,AUD,2,RBA Governor Lowe Speaks,,,
2018-02-16 09:20:00+00:00,EUR,2,ECB&#39;s Coeure Speaks,,,
2018-02-16 10:30:00+00:00,GBP,2,Core Retail Sales,0.1,0.60,evised From -1.6
2018-02-16 10:30:00+00:00,GBP,2,Core Retail Sales,1.5,2.50,1.30
2018-02-16 10:30:00+00:00,GBP,3,Retail Sales,0.1,0.50,evised From -1.5
2018-02-16 10:30:00+00:00,GBP,2,Retail Sales,1.6,2.60,evised From 1.4
2018-02-16 14:30:00+00:00,USD,3,Building Permits,1.396,1.29,1.30
2018-02-16 14:30:00+00:00,USD,2,Building Permits,7.4,,-0.20
2018-02-16 14:30:00+00:00,USD,2,Export Price Index,0.8,0.30,evised From -0.1
2018-02-16 14:30:00+00:00,USD,2,Housing Starts,1.326,1.23,"evised From 1.192M>1.209                          """
2018-02-16 14:30:00+00:00,USD,2,Housing Starts,9.7,3.40,evised From -8.2
2018-02-16 14:30:00+00:00,USD,2,Import Price Index,1.0,0.60,evised From 0.1
2018-02-16 14:30:00+00:00,CAD,2,Foreign Securities Purchases,-1.97,19.18,"evised From 19.56B>19.20                          """
2018-02-16 14:30:00+00:00,CAD,2,Manufacturing Sales,-0.3,0.20,evised From 3.4
2018-02-16 16:00:00+00:00,USD,2,Michigan Consumer Expectations,90.2,84.50,86.30
2018-02-16 16:00:00+00:00,USD,2,Michigan Consumer Sentiment,99.9,95.40,95.70
2018-02-16 19:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,798,,791.00
2018-02-16 21:30:00+00:00,GBP,2,CFTC GBP speculative net positions,14.9,,27.90
2018-02-16 21:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,712.3,,739.10
2018-02-16 21:30:00+00:00,USD,2,CFTC Gold speculative net positions,175.6,,190.90
2018-02-16 21:30:00+00:00,USD,2,CFTC S&amp;P 500 speculative net positions,179.0,,286.20
2018-02-16 21:30:00+00:00,AUD,2,CFTC AUD speculative net positions,9.1,,13.70
2018-02-16 21:30:00+00:00,JPY,2,CFTC JPY speculative net positions,-115.5,,-112.90
2018-02-16 21:30:00+00:00,EUR,2,CFTC EUR speculative net positions,127.3,,140.80
2018-02-19 00:50:00+00:00,JPY,2,Adjusted Trade Balance,0.37,0.14,0.09
2018-02-19 00:50:00+00:00,JPY,2,Exports,12.2,10.30,9.30
2018-02-19 00:50:00+00:00,JPY,2,Trade Balance,-943,-1.00,359.00
2018-02-19 07:30:00+00:00,GBP,2,Investing.com GBP/USD Index,46.1,,53.90
2018-02-19 07:30:00+00:00,USD,2,Investing.com Gold Index,57.3,,61.00
2018-02-19 07:30:00+00:00,USD,2,Investing.com S&amp;P 500 Index,55.0,,77.30
2018-02-19 07:30:00+00:00,CAD,2,Investing.com USD/CAD Index,46.1,,39.90
2018-02-19 07:30:00+00:00,CHF,2,Investing.com USD/CHF Index,66.7,,59.70
2018-02-19 07:30:00+00:00,AUD,2,Investing.com AUD/USD Index,48.5,,53.10
2018-02-19 07:30:00+00:00,JPY,2,Investing.com USD/JPY Index,74.4,,48.80
2018-02-19 07:30:00+00:00,NZD,2,Investing.com NZD/USD Index,41.7,,47.50
2018-02-19 07:30:00+00:00,EUR,2,Investing.com EUR/USD Index,52.8,,55.80
2018-02-19 11:00:00+00:00,EUR,2,Eurogroup Meetings,,,
2018-02-19 19:45:00+00:00,GBP,3,BoE Gov Carney Speaks,,,
2018-02-19 22:45:00+00:00,NZD,2,PPI Input,0.9,0.30,1.00
2018-02-19 23:15:00+00:00,AUD,2,RBA Assist Gov Bullock Speaks,,,
2018-02-20 01:30:00+00:00,AUD,3,RBA Meeting Minutes,,,
2018-02-20 08:00:00+00:00,EUR,2,German PPI,0.5,0.50,0.20
2018-02-20 11:00:00+00:00,EUR,2,German ZEW Current Conditions,92.3,93.90,95.20
2018-02-20 11:00:00+00:00,EUR,3,German ZEW Economic Sentiment,17.8,16.50,20.40
2018-02-20 11:00:00+00:00,EUR,2,EU Finance Ministers Meeting,,,
2018-02-20 11:00:00+00:00,EUR,2,ZEW Economic Sentiment,29.3,28.40,31.80
2018-02-20 12:00:00+00:00,GBP,2,CBI Industrial Trends Orders,10,12.00,14.00
2018-02-20 14:30:00+00:00,CAD,2,Wholesale Sales,-0.5,0.40,evised From 0.7
2018-02-20 15:45:00+00:00,NZD,2,GlobalDairyTrade Price Index,-0.5,,5.90
2018-02-21 01:30:00+00:00,AUD,2,Construction Work Done,-19.4,-10.10,evised From 15.7
2018-02-21 01:30:00+00:00,AUD,2,Wage Price Index,0.6,0.50,0.50
2018-02-21 02:10:00+00:00,JPY,2,BOJ Board Member Funo Speaks,,,
2018-02-21 09:30:00+00:00,EUR,3,German Manufacturing PMI,60.3,60.60,61.10
2018-02-21 09:30:00+00:00,EUR,2,German Services PMI,55.3,56.90,57.30
2018-02-21 10:00:00+00:00,EUR,2,Manufacturing PMI,58.5,59.20,59.60
2018-02-21 10:00:00+00:00,EUR,2,Markit Composite PMI,57.5,58.50,58.80
2018-02-21 10:00:00+00:00,EUR,2,Services PMI,56.7,57.70,58.00
2018-02-21 10:30:00+00:00,GBP,3,Average Earnings Index +Bonus,2.5,2.50,2.50
2018-02-21 10:30:00+00:00,GBP,3,Claimant Count Change,-7.2,2.30,"evised From 8.6K>6.2                              """
2018-02-21 10:30:00+00:00,GBP,2,Employment Change 3M/3M,88.0,180.00,102.00
2018-02-21 10:30:00+00:00,GBP,2,Unemployment Rate,4.4,4.30,4.30
2018-02-21 15:00:00+00:00,USD,2,FOMC Member Harker Speaks,,,
2018-02-21 15:15:00+00:00,GBP,3,BoE Gov Carney Speaks,,,
2018-02-21 15:15:00+00:00,GBP,2,BoE MPC Member Haldane Speaks,,,
2018-02-21 15:15:00+00:00,GBP,2,MPC Member Tenreyro Speaks,,,
2018-02-21 15:15:00+00:00,GBP,3,Inflation Report Hearings,,,"evised From 0.00>&nbsp;                           """
2018-02-21 15:15:00+00:00,GBP,2,BoE MPC Member Broadbent Speaks,,,
2018-02-21 15:45:00+00:00,USD,2,Manufacturing PMI,55.9,55.40,55.50
2018-02-21 15:45:00+00:00,USD,2,Markit Composite PMI,55.9,54.40,53.80
2018-02-21 15:45:00+00:00,USD,2,Services PMI,55.9,53.80,53.30
2018-02-21 16:00:00+00:00,USD,2,Existing Home Sales,-3.2,0.90,evised From -3.6
2018-02-21 16:00:00+00:00,USD,3,Existing Home Sales,5.38,5.61,"evised From 5.57M>5.56                            """
2018-02-21 20:00:00+00:00,USD,3,FOMC Meeting Minutes,,,
2018-02-21 22:35:00+00:00,USD,2,API Weekly Crude Oil Stock,-0.907,1.30,3.95
2018-02-22 02:15:00+00:00,USD,2,FOMC Member Kashkari Speaks,,,
2018-02-22 06:15:00+00:00,USD,2,FOMC Member Quarles Speaks,,,
2018-02-22 10:00:00+00:00,EUR,2,German Business Expectations,105.4,107.90,"evised From 108.4>108.3                           """
2018-02-22 10:00:00+00:00,EUR,2,German Current Assessment,126.3,127.00,"evised From 127.7>127.8                           """
2018-02-22 10:00:00+00:00,EUR,3,German Ifo Business Climate Index,115.4,117.10,117.60
2018-02-22 10:30:00+00:00,GBP,2,Business Investment,0.0,0.50,0.50
2018-02-22 10:30:00+00:00,GBP,3,GDP,1.4,1.50,1.50
2018-02-22 10:30:00+00:00,GBP,3,GDP,0.4,0.50,0.50
2018-02-22 13:30:00+00:00,EUR,3,ECB Publishes Account of Monetary Policy Meeting,,,
2018-02-22 14:30:00+00:00,USD,2,Initial Jobless Claims,222,230.00,"evised From 230K>229                              """
2018-02-22 14:30:00+00:00,CAD,3,Core Retail Sales,-1.8,0.10,evised From 1.6
2018-02-22 14:30:00+00:00,CAD,2,Retail Sales,-0.8,0.00,evised From 0.2
2018-02-22 16:00:00+00:00,USD,2,FOMC Member Dudley Speaks,,,
2018-02-22 17:00:00+00:00,USD,3,Crude Oil Inventories,-1.616,1.80,1.84
2018-02-22 17:00:00+00:00,USD,2,Cushing Crude Oil Inventories,-2.664,,-3.64
2018-02-22 18:10:00+00:00,USD,2,FOMC Member Bostic Speaks,,,
2018-02-22 21:30:00+00:00,USD,2,FOMC Member Kaplan Speaks,,,
2018-02-22 22:45:00+00:00,NZD,2,Core Retail Sales,1.8,0.70,evised From 0.5
2018-02-22 22:45:00+00:00,NZD,2,Retail Sales,1.7,1.40,0.20
2018-02-23 00:30:00+00:00,JPY,2,National Core CPI,0.9,0.80,0.90
2018-02-23 00:30:00+00:00,JPY,2,National CPI,0.4,,0.20
2018-02-23 08:00:00+00:00,EUR,3,German GDP,0.6,0.60,0.80
2018-02-23 08:00:00+00:00,EUR,2,German GDP,2.3,2.30,2.30
2018-02-23 11:00:00+00:00,EUR,2,Core CPI,1.0,1.00,0.90
2018-02-23 11:00:00+00:00,EUR,3,CPI,1.3,1.30,1.30
2018-02-23 11:00:00+00:00,EUR,2,CPI,-0.9,-0.90,0.40
2018-02-23 13:00:00+00:00,GBP,2,MPC Member Ramsden Speaks,,,
2018-02-23 14:30:00+00:00,CAD,3,Core CPI,0.5,,-0.50
2018-02-23 14:30:00+00:00,CAD,2,Core CPI,1.2,,1.20
2018-02-23 14:30:00+00:00,CAD,2,CPI,0.7,0.40,-0.40
2018-02-23 16:15:00+00:00,USD,2,FOMC Member Dudley Speaks,,,
2018-02-23 16:15:00+00:00,USD,2,FOMC Member Rosengren Speaks,,,
2018-02-23 19:00:00+00:00,USD,2,U.S. Baker Hughes Oil Rig Count,799,,798.00
2018-02-23 19:30:00+00:00,USD,2,FOMC Member Mester Speaks,,,
2018-02-23 19:30:00+00:00,EUR,2,ECB&#39;s Coeure Speaks,,,
2018-02-23 21:30:00+00:00,GBP,2,CFTC GBP speculative net positions,7.8,,14.90
2018-02-23 21:30:00+00:00,USD,2,CFTC Crude Oil speculative net positions,689.4,,712.30
